nct_id,start_date,study_first_submitted_date,study_first_submitted_qc_date,has_prospective_registration,nlm_download_date_description,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_date_type,verification_date,completion_date_type,completion_date,primary_completion_date_type,primary_completion_date,updated_at,start_month_year,verification_month_year,completion_month_year,primary_completion_month_year,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed,patient_registry,were_results_reported,days_compl_to_summary,days_reg_to_start,summary_result_12_month,summary_result_24_month
NCT01742767,2012-11-30,2012-12-03,2012-12-04,FALSE,NA,NA,NA,2012-12-04,2012-12-05,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-12-04,2012-12-05,ESTIMATED,NA,2012-12-31,ESTIMATED,2015-04-30,ESTIMATED,2014-05-31,2024-09-27T00:31:30Z,2012-11,2012-12,2015-04,2014-05,NA,INTERVENTIONAL,PemSplitCisp,NA,Cisplatinum/Pemetrexed Versus Split-dose Cisplatinum/Pemetrexed In NSCLC,Randomized Phase II Trial of Three-weekly Cisplatinum and Pemetrexed Versus Split-dose d1 and d8 Cisplatinum and Pemetrexed In Advanced and Inoperable Non-squamous Non-small-cell Lung Cancer (NSCLC),UNKNOWN,RECRUITING,PHASE2,NA,NA,Universität Duisburg-Essen,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:31:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-3,FALSE,FALSE
NCT01616966,2010-08-31,2012-06-07,2012-06-11,FALSE,NA,NA,NA,2012-06-29,2012-06-12,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-06-29,2012-07-03,ESTIMATED,NA,2012-06-30,ACTUAL,2011-10-31,ACTUAL,2011-10-31,2024-09-26T14:44:30Z,2010-08,2012-06,2011-10,2011-10,NA,INTERVENTIONAL,NA,NA,Laryngeal Injuries After Removal of the Tracheal Tube: A Comparison Between Sevoflurane and Propofol,"Laryngeal Injuries After Removal of the Tracheal Tube: A Comparison Between Anesthesia With Sevoflurane and Intravenous Anesthesia With Propofol A Randomized, Prospective, Controlled Trial",COMPLETED,NA,NA,65,ACTUAL,University of Rostock,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T14:44:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-646,FALSE,FALSE
NCT02620553,2007-09-30,2015-06-08,2015-11-30,FALSE,NA,NA,2015-12-18,2017-04-19,2015-12-03,ESTIMATED,NA,NA,NA,2017-04-19,2017-04-20,ACTUAL,2017-04-19,2017-04-20,ACTUAL,NA,2017-04-30,ACTUAL,2014-01-31,ACTUAL,2013-06-30,2024-09-27T00:31:30Z,2007-09,2017-04,2014-01,2013-06,NA,INTERVENTIONAL,Pre-POINT,NA,Primary Intervention With Mucosal Insulin,Primary Intervention With Mucosal Insulin for Prevention of Type 1 Diabetes in Infants at High Genetic Risk to Develop Diabetes POINT (Primary Oral Insulin Trial) A Dose Finding and Safety Study ( Pre-POINT ),COMPLETED,NA,PHASE1/PHASE2,25,ACTUAL,"University of Colorado, Denver",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NA,2024-09-27T00:31:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2808,FALSE,FALSE
NCT00445081,2007-03-31,2007-03-07,2007-03-07,TRUE,NA,NA,NA,2010-10-28,2007-03-08,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-10-28,2010-10-29,ESTIMATED,NA,2010-10-31,ACTUAL,2010-01-31,ACTUAL,2009-09-30,2024-09-26T14:44:30Z,2007-03,2010-10,2010-01,2009-09,NA,INTERVENTIONAL,PROVE,NA,Prednisolone vs. Ciclosporine in Severe Atopic Eczema,Prednisolone vs. Ciclosporine in Severe Atopic Eczema,COMPLETED,NA,PHASE4,66,ESTIMATED,Technische Universität Dresden,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T14:44:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,24,FALSE,FALSE
NCT00783159,2008-06-30,2008-10-30,2008-10-30,FALSE,NA,NA,NA,2020-12-10,2008-10-31,ESTIMATED,NA,NA,NA,NA,NA,NA,2020-12-10,2020-12-14,ACTUAL,NA,2020-12-31,ACTUAL,2010-05-31,ACTUAL,2009-12-31,2024-09-26T14:44:30Z,2008-06,2020-12,2010-05,2009-12,NA,INTERVENTIONAL,FiAT,NA,Fit in the Aged by Professional Training,The Effect of Different Training Modalities and Vitamin D Supplementation on Functionality in Prefrail Elderly Persons,COMPLETED,NA,NA,69,ACTUAL,University of Erlangen-Nürnberg Medical School,NA,3,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T14:44:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-122,FALSE,FALSE
NCT00672334,2008-05-31,2008-05-01,2008-05-01,TRUE,NA,NA,NA,2012-07-31,2008-05-06,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-07-31,2012-08-01,ESTIMATED,NA,2012-07-31,ACTUAL,2012-01-31,ACTUAL,2011-06-30,2024-09-25T03:59:46Z,2008-05,2012-07,2012-01,2011-06,NA,INTERVENTIONAL,Bic-MC,NA,Sodium Bicarbonate in Cardiac Surgery Study,"A Multicenter, Randomized, Double Blind, Placebo Controlled Study of the Effect of Sodium Bicarbonate on Postoperative Renal Function in Patients Undergoing Elective Cardiopulmonary Bypass",TERMINATED,NA,PHASE2/PHASE3,350,ACTUAL,Austin Health,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T03:59:46Z,OTHER_GOV,NA,NA,NA,NA,NA,NA,FALSE,NA,30,FALSE,FALSE
NCT01259518,2009-11-30,2010-11-24,2010-12-11,FALSE,NA,NA,NA,2011-06-06,2010-12-14,ESTIMATED,NA,NA,NA,NA,NA,NA,2011-06-06,2011-06-08,ESTIMATED,NA,2011-06-30,ESTIMATED,2012-01-31,ESTIMATED,2011-09-30,2024-09-25T17:14:59Z,2009-11,2011-06,2012-01,2011-09,NA,INTERVENTIONAL,NA,NA,Dose Escalation Study of TriN2755 in Advanced Solid Tumors and Sarcomas,A Phase I Dose Escalation Study on the Tolerability and Activity of TriN 2755 in Patients With Advanced Solid Tumors and Sarcomas Using Two Different Dosage Regimens,UNKNOWN,RECRUITING,PHASE1,48,ESTIMATED,Trin Therapeutics GmbH,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T17:14:59Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,-359,FALSE,FALSE
NCT01407861,2011-07-31,2011-08-01,2011-08-01,FALSE,NA,NA,NA,2014-12-02,2011-08-02,ESTIMATED,NA,NA,NA,NA,NA,NA,2014-12-02,2014-12-03,ESTIMATED,NA,2014-12-31,ACTUAL,2014-11-30,ACTUAL,2014-11-30,2024-09-27T00:31:30Z,2011-07,2014-12,2014-11,2014-11,NA,INTERVENTIONAL,ARMIG,NA,Aerobic Endurance Training vs. Relaxation Training in Patients With Migraine,Aerobic Endurance Training Versus Relaxation Training in Migraine Prophylaxis,COMPLETED,NA,NA,56,ACTUAL,Universität Duisburg-Essen,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:31:30Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1,FALSE,FALSE
NCT02196896,2014-06-30,2014-07-16,2014-07-21,FALSE,NA,NA,NA,2017-03-16,2014-07-22,ESTIMATED,NA,NA,NA,NA,NA,NA,2017-03-16,2017-03-17,ACTUAL,NA,2017-03-31,ACTUAL,2016-11-30,ACTUAL,2016-11-30,2024-09-26T14:51:11Z,2014-06,2017-03,2016-11,2016-11,NA,INTERVENTIONAL,NA,NA,Enhancing Inpatient Psychotherapeutic Treatment With Online Self-help : Acceptance and Efficacy,Enhancing Inpatient Psychotherapeutic Treatment With Online Self Help in a Randomised Controlled Trial: Acceptance and Efficacy,COMPLETED,NA,NA,229,ACTUAL,Johannes Gutenberg University Mainz,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-26T14:51:11Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-16,FALSE,FALSE
NCT01988818,2014-04-30,2013-11-13,2013-11-13,TRUE,NA,NA,NA,2016-05-10,2013-11-20,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-05-10,2016-05-11,ESTIMATED,NA,2016-05-31,ACTUAL,2016-05-31,ACTUAL,2015-12-31,2024-09-27T00:37:47Z,2014-04,2016-05,2016-05,2015-12,NA,INTERVENTIONAL,Close,NA,"Prospective, Randomized Study of 2 Different Wound Dressings","A Mono-centre, Post CE-mark, Prospective-randomized Clinical Trial to Evaluate the Performance of a Flexible Self-adherent Absorbent Dressing Coated With a Soft Silicone Layer After Hip or Knee Arthroplasty or Primary Spine Surgery in Comparison to a Standard Wound Dressing (Cosmopor E®Steril, Fa. Hartmann)",COMPLETED,NA,NA,200,ACTUAL,University of Cologne,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,168,FALSE,FALSE
NCT01767545,2010-09-30,2013-01-09,2013-01-10,FALSE,NA,NA,NA,2013-01-10,2013-01-14,ESTIMATED,NA,NA,NA,NA,NA,NA,2013-01-10,2013-01-14,ESTIMATED,NA,2013-01-31,ACTUAL,2012-02-29,ACTUAL,2011-01-31,2024-09-25T17:14:59Z,2010-09,2013-01,2012-02,2011-01,NA,INTERVENTIONAL,NA,NA,Dexamethasone-implant for the Treatment of RVO,Twelve Months Experience With a Dexamethasone-implant for the Treatment of Macular Edema Associated With Retinal Vein Occlusion,COMPLETED,NA,PHASE4,64,ACTUAL,Ludwig-Maximilians - University of Munich,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T17:14:59Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-832,FALSE,FALSE
NCT01262729,2011-09-30,2010-12-16,2010-12-16,TRUE,NA,NA,NA,2015-09-22,2010-12-17,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-09-22,2015-09-23,ESTIMATED,NA,2015-09-30,ACTUAL,2014-12-31,ACTUAL,2014-11-30,2024-09-25T16:21:07Z,2011-09,2015-09,2014-12,2014-11,NA,INTERVENTIONAL,10-015,NA,Xenon and Therapeutical Hypothermia After Successful Cardiopulmonary Resuscitation,Xenon and Therapeutical Hypothermia After Successful Cardiopulmonary Resuscitation,TERMINATED,NA,PHASE2,5,ACTUAL,RWTH Aachen University,NA,2,NA,Feasibility and Recruitment problems,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T16:21:07Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,288,FALSE,FALSE
NCT01810471,2010-02-28,2013-03-10,2013-03-12,FALSE,NA,NA,NA,2013-03-13,2013-03-13,ESTIMATED,NA,NA,NA,NA,NA,NA,2013-03-13,2013-03-14,ESTIMATED,NA,2013-03-31,ACTUAL,2010-12-31,ACTUAL,2010-12-31,2024-09-26T14:51:11Z,2010-02,2013-03,2010-12,2010-12,NA,INTERVENTIONAL,NA,NA,External Ankle Supports - 3D Motion Analysis,NA,COMPLETED,NA,NA,40,ACTUAL,University Hospital Heidelberg,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T14:51:11Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1106,FALSE,FALSE
NCT01561248,2011-05-31,2012-01-23,2012-03-21,FALSE,NA,NA,NA,2012-03-21,2012-03-22,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-03-21,2012-03-22,ESTIMATED,NA,2012-03-31,ACTUAL,2012-02-29,ACTUAL,2011-06-30,2024-09-27T00:37:47Z,2011-05,2012-03,2012-02,2011-06,NA,INTERVENTIONAL,EHEC-PEG,NA,Study of Repetitive Intestinal Lavage in Patients With EHEC Associated Hemorrhagic Colitis,Repetitive Intestinal Lavage Using Polyethylene Glycol Solution in Patients With EHEC O104:H4 Infection During the German 2011 Outbreak for Prevention of Severe Thrombocytopenia With Subsequently Following Therapeutic Plasmapheresis,COMPLETED,NA,NA,33,ACTUAL,Universitätsklinikum Hamburg-Eppendorf,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-237,FALSE,FALSE
NCT02001480,2013-10-31,2013-10-23,2013-11-27,TRUE,NA,NA,NA,2016-01-19,2013-12-05,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-01-19,2016-01-20,ESTIMATED,NA,2016-01-31,ACTUAL,2015-12-31,ACTUAL,2015-12-31,2024-09-27T00:37:47Z,2013-10,2016-01,2015-12,2015-12,NA,INTERVENTIONAL,NA,NA,Surrogate Markers for Sudden Cardiac Death in Patients With Diabetes Mellitus and End Stage Renal Disease,NA,COMPLETED,NA,NA,60,ACTUAL,RWTH Aachen University,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,8,FALSE,FALSE
NCT00860730,2009-01-31,2009-03-11,2009-03-11,FALSE,NA,NA,NA,2022-07-05,2009-03-12,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-07-05,2022-07-08,ACTUAL,NA,2019-01-31,ACTUAL,2015-10-31,ACTUAL,2009-10-31,2024-09-26T14:51:11Z,2009-01,2019-01,2015-10,2009-10,NA,INTERVENTIONAL,NA,NA,PERCEVAL Pivotal Trial,PERCEVAL Pivotal Trial,COMPLETED,NA,NA,150,ACTUAL,Corcym S.r.l,NA,1,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T14:51:11Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,-39,FALSE,FALSE
NCT01244048,2009-02-28,2010-11-16,2010-11-18,FALSE,NA,NA,NA,2012-03-06,2010-11-19,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-03-06,2012-03-07,ESTIMATED,NA,2012-03-31,ACTUAL,2009-04-30,ACTUAL,2009-04-30,2024-09-27T00:37:47Z,2009-02,2012-03,2009-04,2009-04,NA,INTERVENTIONAL,NA,NA,Intervention With n3 LC-PUFA-supplemented Yogurt,Intervention With n3 LC-PUFA-supplemented Yogurt: Effects on Cardiovascular Risk Factors and Inflammatory Biomarkers,COMPLETED,NA,NA,53,ACTUAL,University of Jena,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-626,FALSE,FALSE
NCT01870271,2012-11-30,2013-03-19,2013-06-03,FALSE,NA,NA,NA,2016-05-23,2013-06-06,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-05-23,2016-05-24,ESTIMATED,NA,2016-05-31,ACTUAL,2015-10-31,ACTUAL,2014-03-31,2024-09-27T00:37:47Z,2012-11,2016-05,2015-10,2014-03,NA,INTERVENTIONAL,Pilot-DCPT,NA,Pilot-Study DCPT for PTSD in Adolescents and Young Adults,Pilotstudie Developmentally Adapted Cognitive Processing Therapy für Jugendliche Und Junge Erwachsene Mit Posttraumatischer Belastungsstörung Nach Sexualisierter Und /Oder körperlicher Gewalt (Pilot DCPT),COMPLETED,NA,NA,12,ACTUAL,Goethe University,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-109,FALSE,FALSE
NCT00778648,2008-09-30,2008-10-21,2008-10-21,FALSE,NA,2010-09-09,NA,2010-09-09,2008-10-23,ESTIMATED,2010-09-09,2010-10-05,ESTIMATED,NA,NA,NA,2010-09-09,2010-10-05,ESTIMATED,NA,2010-09-30,ACTUAL,2009-07-31,ACTUAL,2009-07-31,2024-09-27T00:37:47Z,2008-09,2010-09,2009-07,2009-07,NA,INTERVENTIONAL,NA,NA,Encapsulated Juice Powder Concentrate for Preventing Common Cold Symptoms,Effectiveness of an Encapsulated Juice Powder Concentrate for Preventing Common Cold Symptoms,COMPLETED,NA,NA,543,ACTUAL,"Charite University, Berlin, Germany",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:37:47Z,OTHER,NA,NA,NA,NA,NA,NA,TRUE,405,-21,FALSE,TRUE
NCT02273141,2014-11-30,2014-10-16,2014-10-22,TRUE,NA,2016-08-19,NA,2018-04-12,2014-10-23,ESTIMATED,2017-03-07,2017-04-18,ACTUAL,NA,NA,NA,2018-04-12,2018-05-15,ACTUAL,NA,2018-04-30,ACTUAL,2015-08-31,ACTUAL,2015-08-31,2024-09-27T00:44:27Z,2014-11,2018-04,2015-08,2015-08,NA,INTERVENTIONAL,NA,"The number of participants for analysis, 220 per arm, was based on assumed overall cleansing success rates of 70% for SP+MS and 75% for NER1006, a non-inferiority margin of 10%, and at least 90% power to demonstrate non-inferiority. The overall number of participants analyzed was based on the modified full analysis set (mFAS).","Multicenter Randomized Parallel Group Phase III Study Comparing the Bowel Cleansing Efficacy, Safety and Tolerability of NER1006 Versus a Sodium Picosulfate and Magnesium Salt Solution Using Day Before-Only Dosing Regimen in Adults.","A Multicenter Randomized Parallel Group Phase III Study Comparing the Bowel Cleansing Efficacy, Safety and Tolerability of NER1006 (a Low Volume Bowel Cleansing Solution) Versus Sodium Picosulfate and Magnesium Salt (SP+MS) Solution Using Day Before-Only Dosing Regimen in Adults.",COMPLETED,NA,PHASE3,515,ACTUAL,Norgine,Imputation of failure occurred in 4% of patients. This strict analytical approach reduced the cleansing success rates for both treatments.,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:44:27Z,INDUSTRY,NA,NA,NA,NA,NA,NA,TRUE,354,45,TRUE,TRUE
NCT01968239,2013-10-31,2013-10-18,2013-10-18,TRUE,NA,NA,NA,2018-11-30,2013-10-23,ESTIMATED,NA,NA,NA,NA,NA,NA,2018-11-30,2018-12-03,ACTUAL,ACTUAL,2018-11-30,ACTUAL,2016-12-20,ACTUAL,2016-06-17,2024-09-27T00:44:27Z,2013-10,2018-11,2016-12-20,2016-06-17,NA,INTERVENTIONAL,RabOCT,NA,Proof of Concept Study of Re-treatment in BRVO With Ranibizumab Guided by OCT,"A Randomized, Controlled Interventional Phase 2b (Proof of Concept) Study of the Efficacy, Safety, and Tolerability of Repeated Intravitreal Administration of Ranibizumab Guided by Morphological Changes Documented by Optical Coherence Tomography (OCT) in Subjects With Macular Edema Secondary to Branch Retinal Vein Occlusion (BRVO)",COMPLETED,NA,PHASE2,27,ACTUAL,University of Leipzig,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:44:27Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,13,FALSE,FALSE
NCT03584451,2015-02-28,2018-06-04,2018-07-11,FALSE,NA,NA,NA,2018-08-16,2018-07-12,ACTUAL,NA,NA,NA,NA,NA,NA,2018-08-16,2018-08-17,ACTUAL,ACTUAL,2018-08-31,ACTUAL,2017-12-31,ACTUAL,2017-07-31,2024-09-27T00:50:20Z,2015-02,2018-08,2017-12,2017-07,NA,INTERVENTIONAL,NA,NA,Evaluation of the Effect of Rehabilitation Sport After Total Hip Arthroplasty (THA),"Randomized, Clinical Survey for Evaluating the Effect of Rehabilitation Sport on Patients Who Underwent Total Hip Arthroplasty (THA)",COMPLETED,NA,NA,160,ACTUAL,Technische Universität Dresden,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NO,no plan to share IPD,2024-09-27T00:50:20Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1192,FALSE,FALSE
NCT01382680,2010-10-31,2011-06-22,2011-06-24,FALSE,NA,NA,NA,2013-12-16,2011-06-27,ESTIMATED,NA,NA,NA,NA,NA,NA,2013-12-16,2013-12-17,ESTIMATED,NA,2013-12-31,ACTUAL,2013-10-31,ACTUAL,2013-10-31,2024-09-25T16:21:07Z,2010-10,2013-12,2013-10,2013-10,NA,INTERVENTIONAL,NA,NA,Comparison of the Guide-wire G-240 to a Combination of a Flexible/Hydrophil and a Nitinol Guide Wire,Comparison of the Use of the Guide-wire G-240 to a Combination of a Flexible/Hydrophil Guide Wire With a Nitinol Wire in Patients With Stenosis of the Bile Ducts in ERCP,COMPLETED,NA,NA,222,ACTUAL,Johann Wolfgang Goethe University Hospital,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T16:21:07Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-234,FALSE,FALSE
NCT01048411,2006-01-31,2009-10-07,2010-01-12,FALSE,NA,NA,NA,2020-12-10,2010-01-13,ESTIMATED,NA,NA,NA,NA,NA,NA,2020-12-10,2020-12-14,ACTUAL,NA,2020-12-31,ACTUAL,2009-08-31,ACTUAL,2009-08-31,2024-09-25T16:21:07Z,2006-01,2020-12,2009-08,2009-08,NA,INTERVENTIONAL,naja-comp,NA,Trial to Investigate the Influence of the Homeopathic Remedy Naja-comp on Stroke Therapy in Geriatric Rehabilitation,Multicenter Randomized Controlled Trial to Investigate the Influence of the Homeopathic Remedy 'Naja-comp' on Stroke Therapy in Geriatric Rehabilitation,COMPLETED,NA,NA,344,ACTUAL,University of Erlangen-Nürnberg Medical School,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T16:21:07Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1345,FALSE,FALSE
NCT00976859,2010-06-30,2009-09-14,2009-09-14,TRUE,NA,NA,NA,2012-05-15,2009-09-15,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-05-15,2012-05-16,ESTIMATED,NA,2012-05-31,ACTUAL,2011-10-31,ACTUAL,2011-10-31,2024-09-25T16:27:29Z,2010-06,2012-05,2011-10,2011-10,NA,INTERVENTIONAL,NA,NA,Efficacy of Cognitive Restructuring and Imagery Modification to Reduce the Feeling of Being Contaminated After Childhood Sexual Abuse,Efficacy of a Two-session Treatment of Cognitive Restructuring and Imagery Modification (CRIM) to Reduce the Feeling of Being Contaminated (FBC) in Adult Survivors of Childhood Sexual Abuse,COMPLETED,NA,NA,28,ACTUAL,Goethe University,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T16:27:29Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,289,FALSE,FALSE
NCT00909012,2009-05-31,2009-04-22,2009-05-26,TRUE,NA,NA,NA,2022-08-18,2009-05-27,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-08-18,2022-08-22,ACTUAL,NA,2022-08-31,ACTUAL,2013-03-31,ACTUAL,2011-07-31,2024-09-27T00:56:21Z,2009-05,2022-08,2013-03,2011-07,NA,INTERVENTIONAL,NA,NA,Quantitative Requirements of Docosahexaenoic Acid for Neural Function in Children With Phenylketonuria,Quantitative Requirements of Docosahexaenoic Acid for Neural Function in Children With Phenylketonuria,COMPLETED,NA,NA,114,ACTUAL,Ludwig-Maximilians - University of Munich,NA,5,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-27T00:56:21Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,39,FALSE,FALSE
NCT00832234,2006-09-30,2009-01-27,2009-01-29,FALSE,NA,NA,NA,2015-02-16,2009-01-30,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-02-16,2015-02-18,ESTIMATED,NA,2015-02-28,ACTUAL,2013-06-30,ACTUAL,2010-06-30,2024-09-25T05:05:15Z,2006-09,2015-02,2013-06,2010-06,NA,INTERVENTIONAL,BDR-WM,NA,"Bortezomib, Dexamethasone, and Rituximab in Untreated Waldenstroms Macroglobulinemia","Phase II Study of Combination Bortezomib, Dexamethasone, and Rituximab in Previously Untreated Patients With Waldenstroms Macroglobulinemia: A Multicenter Trial of the European Myeloma Network",COMPLETED,NA,PHASE2,59,ACTUAL,Stichting European Myeloma Network,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T05:05:15Z,NETWORK,NA,NA,NA,NA,NA,NA,FALSE,NA,-850,FALSE,FALSE
NCT01897558,2013-04-30,2013-05-02,2013-07-11,FALSE,NA,NA,NA,2023-03-17,2013-07-12,ESTIMATED,NA,NA,NA,NA,NA,NA,2023-03-17,2023-03-20,ACTUAL,NA,2023-03-31,ACTUAL,2014-12-31,ACTUAL,2014-08-31,2024-09-25T16:27:29Z,2013-04,2023-03,2014-12,2014-08,NA,INTERVENTIONAL,PACMAN,NA,Myocardial Micro-damage in Relation to Active and Passive Fixation Pacemaker Electrodes,Effect of Passive Versus Active Fixation Leads on the Magnitude of Troponin Release After Pacemaker Implantation (PACMAN Trial),COMPLETED,NA,NA,290,ESTIMATED,Deutsches Herzzentrum Muenchen,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T16:27:29Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2,FALSE,FALSE
