iv_id,iv_registry,mdr_study_id,identifier,identifier_type,identifier_type_id,identifier_source
DRKS00005140,DRKS,2430146,U1111-1147-2112,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005604,DRKS,2430371,CIV-13-11-011697,Sponsor’s ID,14,Universitätsklinikum FreiburgVertreten durch den Leitenden Ärztlichen Direktor Prof Dr Dr hc Jörg SiewertDelegiert an den HauptprüferPriv-Doz Dr med GW Herget
DRKS00006033,DRKS,2430554,U1111-1154-9145,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00006102,DRKS,2430597,2014-001148-40,Trial registry ID,11,EU Clinical Trials Register
DRKS00006102,DRKS,2430597,ExcelsiorLOAD,Sponsor’s ID,14,"Heart Center Freiburg, Bad Krozingen"
DRKS00006148,DRKS,2430630,U1111-1156-4528,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00008545,DRKS,2431260,U1111-1170-9530,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00008924,DRKS,2431393,U1111-1172-9784,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00009739,DRKS,2431741,2015-005071-25,Trial registry ID,11,EU Clinical Trials Register
DRKS00009739,DRKS,2431741,ExcelsiorLOAD2,Sponsor’s ID,14,"University Heart Center Freiburg, Bad Krozingen"
DRKS00010584,DRKS,2432178,U1111-1183-5439,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003407,DRKS,2429358,2011-000624-16,Trial registry ID,11,EU Clinical Trials Register
DRKS00003407,DRKS,2429358,LOEWE_B4,Sponsor’s ID,14,Justus Liebig Universität Gießen
DRKS00003407,DRKS,2429358,4037644,Sponsor’s ID,14,Justus Liebig Universität Gießen
DRKS00006087,DRKS,2430589,2013-002332-24,Trial registry ID,11,EU Clinical Trials Register
DRKS00003139,DRKS,2429195,U1111-1122-1691,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003139,DRKS,2429195,2009-017261-32,Trial registry ID,11,EU Clinical Trials Register
DRKS00003139,DRKS,2429195,KKSH077,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
DRKS00003139,DRKS,2429195,4037327,Sponsor’s ID,14,Universitätsklinikum Halle (Saale)
DRKS00003139,DRKS,2429195,KKSH-077,Sponsor’s ID,14,Universitätsklinikum Halle (Saale)
DRKS00013512,DRKS,2433743,RAP 18080,Sponsor’s ID,14,Universitätsklinikum Halle (Saale)Klinik und Poliklinik für Herzchirurgie
DRKS00005035,DRKS,2430076,VfD_MATE-LOC_12_001758,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf Insitut und Poliklinik für Medizinische Psychologie
DRKS00009249,DRKS,2431491,U1111-1176-6382,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00007907,DRKS,2431146,161,Sponsor’s ID,14,"Verein zur Förderung der Rehabilitationsforschung in Hamburg, Mecklenburg-Vorpommern und Schleswig-Holstein (vffr)"
DRKS00006863,DRKS,2179739,NCT02309918,Trial registry ID,11,ClinicalTrials.gov
DRKS00006863,DRKS,2179739,2013-001081-42,Trial registry ID,11,EU Clinical Trials Register
DRKS00006863,DRKS,2179739,HepNet-aHCV-IV,Sponsor’s ID,14,"HepNet Study House, German Liverfoundation"
DRKS00003252,DRKS,2429258,2011-005603-32,Trial registry ID,11,EU Clinical Trials Register
DRKS00003252,DRKS,2429258,K357,Sponsor’s ID,14,German Cancer Research Center (DKFZ)
DRKS00003252,DRKS,2429258,4038264,Sponsor’s ID,14,Deutsches Krebsforschungszentrum Heidelberg
DRKS00004226,DRKS,2429604,U1111-1132-4795,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00004900,DRKS,2430003,U1111-1142-4420,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00006206,DRKS,2430672,U1111-1157-6123,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00011528,DRKS,2432730,2016-003120-23,Trial registry ID,11,EU Clinical Trials Register
DRKS00011837,DRKS,2432919,2016-004137-24,Trial registry ID,11,EU Clinical Trials Register
DRKS00009547,DRKS,2202473,2015-002365-34,Trial registry ID,11,EU Clinical Trials Register
DRKS00009547,DRKS,2202473,NCT02606760,Trial registry ID,11,ClinicalTrials.gov
DRKS00009547,DRKS,2202473,PM1434,Sponsor’s ID,14,Polichem SA
DRKS00007781,DRKS,2431072,U1111-1167-4868,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00007816,DRKS,2431093,U1111-1167-2210,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00000741,DRKS,2420805,U1111-1119-6345,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00000741,DRKS,2420805,ISRCTN61744782,Trial registry ID,11,ISRCTN
DRKS00000741,DRKS,2420805,01 E0 1002,Sponsor’s ID,14,German Federal Ministry of Education and Research (BMBF) (Germany)
DRKS00003514,DRKS,2409576,ISRCTN12622749,Trial registry ID,11,ISRCTN
DRKS00003514,DRKS,2409576,2010-022660-12,Trial registry ID,11,EU Clinical Trials Register
DRKS00003514,DRKS,2409576,PRAISE_ZKS0006,Sponsor’s ID,14,Friedrich Schiller University
DRKS00003514,DRKS,2409576,4036857,Sponsor’s ID,14,Friedrich Schiller Universität Jena -Universitätsklinikum Jena
DRKS00003514,DRKS,2409576,PRAISE-ZKS0006,Sponsor’s ID,14,Friedrich-Schiller-University Jena (Germany)
DRKS00004386,DRKS,2421285,ISRCTN64669297,Trial registry ID,11,ISRCTN
DRKS00006743,DRKS,2430808,U1111-1161-6748,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00000780,DRKS,2429100,2008-008896-32,Trial registry ID,11,EU Clinical Trials Register
DRKS00000780,DRKS,2429100,MACS(Uni-Koeln-1260),Sponsor’s ID,14,Universität zu Kôln
DRKS00000780,DRKS,2429100,4036400,Sponsor’s ID,14,Universitätsklinikum Köln
DRKS00003355,DRKS,2120455,NCT01534364,Trial registry ID,11,ClinicalTrials.gov
DRKS00003355,DRKS,2120455,001,Sponsor’s ID,14,Universität zu Kôln
DRKS00005120,DRKS,2430130,U1111-1145-1854,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00008204,DRKS,2431238,U1111-1169-7575,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00004776,DRKS,2429934,2012-004383-22,Trial registry ID,11,EU Clinical Trials Register
DRKS00004776,DRKS,2429934,Mikrodialyse,Sponsor’s ID,14,Universität Leipzig
DRKS00004776,DRKS,2429934,4038808,Sponsor’s ID,14,Klinik und Poliklinik für Anästhesiologie und IntensivtherapieUniversitätsklinikum Leipzig AöR
DRKS00005819,DRKS,2430487,2012-003473-26,Trial registry ID,11,EU Clinical Trials Register
DRKS00005652,DRKS,2430406,U1111-1152-3485,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005652,DRKS,2430406,CIV-13-06-011432,Sponsor’s ID,14,Otto-von-Guericke Universität MagdeburgMedizinische Fakultät
DRKS00005683,DRKS,2430426,U1111-1152-3510,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005683,DRKS,2430426,CIV-13-06-011441,Sponsor’s ID,14,"Otto-von-Guericke Universität, Medizinsiche Fakultät"
DRKS00006359,DRKS,2430774,U1111-1163-9410,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00006359,DRKS,2430774,2013-004414-18,Trial registry ID,11,EU Clinical Trials Register
DRKS00010958,DRKS,2432380,RAD242,Sponsor’s ID,14,Universitätsklinikum Magdeburg
DRKS00011047,DRKS,2432436,RAD239,Sponsor’s ID,14,Universitätsklinikum Magdeburg
DRKS00011143,DRKS,2432511,U1111-1188-1331,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00004313,DRKS,2429667,4022949,Sponsor’s ID,14,Universitätsklinikum Mannheim
DRKS00009688,DRKS,2431706,U1111-1176-5469,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003660,DRKS,2429484,U1111-1129-8166,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003681,DRKS,2429487,CIV-11-09-002381,Sponsor’s ID,14,cerbomed GmbH
DRKS00004652,DRKS,2429862,U1111-1138-5805,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00004652,DRKS,2429862,2012-000108-13,Trial registry ID,11,EU Clinical Trials Register
DRKS00004652,DRKS,2429862,UKM10_0018,Sponsor’s ID,14,Universitätsklinikum Münster
DRKS00004652,DRKS,2429862,4038652,Sponsor’s ID,14,Universitätsklinikum Münster
DRKS00004885,DRKS,2429994,U1111-1141-5857,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005333,DRKS,2430248,05-AnIt-13,Sponsor’s ID,14,"Universitätsklinikum MünsterKlinik für Anästhesiologie, operative Intensivmedizin und Schmerztherapie"
DRKS00005594,DRKS,2430363,U1111-1140-6701,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005594,DRKS,2430363,2013-001601-85,Trial registry ID,11,EU Clinical Trials Register
DRKS00005594,DRKS,2430363,UKM10_0037,Sponsor’s ID,14,Universitätsklinikum Münster
DRKS00006139,DRKS,2430624,01-AnIt-14,Sponsor’s ID,14,"Universitätsklinikum MünsterKlinik für Anästhesiologie, operative Intensivmedizin und Schmerztherapie"
DRKS00009392,DRKS,2431572,U1111-1174-8184,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00009396,DRKS,2431575,U1111-1174-8311,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00010732,DRKS,2432254,U1111-1184-7093,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00010732,DRKS,2432254,DE/CA126,Sponsor’s ID,14,Poliklinik für Zahnerhaltung und Parodontologie Universitätsklinikum Regensburg
DRKS00012565,DRKS,2433209,U1111-1197-4645,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003136,DRKS,2429193,2010-021790-37,Trial registry ID,11,EU Clinical Trials Register
DRKS00003136,DRKS,2429193,UK_S-H_08_0006,Sponsor’s ID,14,"Universitätsklinikum Schleswig-Holstein, Campus Lübeck"
DRKS00003136,DRKS,2429193,4037571,Sponsor’s ID,14,"Universitätsklinikum Schleswig-Holstein, Campus Lübeck, kaufmännischer Vorstand"
DRKS00006882,DRKS,2430886,U1111-1166-5723,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00007770,DRKS,2431064,U1111-1145-4678,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00011275,DRKS,2432597,U1111-1189-4595,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00000623,DRKS,2428996,U1111-1119-9481,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003979,DRKS,2429559,U1111-1131-7917,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00005241,DRKS,2430197,U1111-1146-8756,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00011920,DRKS,2432977,CIV-15-12-014067,Sponsor’s ID,14,"Institut für Diabetes-Technologie, Foschungs- und Entwicklungsgesellschaft mbH an der Universität Ulm"
DRKS00003347,DRKS,2116331,U1111-1125-9104,Trial registry ID,11,International Clinical Trials Registry Platform
DRKS00003347,DRKS,2116331,NCT01480362,Trial registry ID,11,ClinicalTrials.gov
DRKS00003347,DRKS,2116331,UWT_1_GKV,Sponsor’s ID,14,Universität Witten/Herdecke
DRKS00009979,DRKS,2431879,U1111-1179-0173,Trial registry ID,11,International Clinical Trials Registry Platform
NCT01272557,ClinicalTrials.gov,2100495,SoraDox,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT01532453,ClinicalTrials.gov,2120311,SP 488/2009,Sponsor’s ID,14,Spirig Pharma Ltd
NCT02847260,ClinicalTrials.gov,2220895,REM-PH-416,Sponsor’s ID,14,United Therapeutics
NCT02403986,ClinicalTrials.gov,2186941,CTN 05DF1404,Sponsor’s ID,14,Galderma
NCT02021942,ClinicalTrials.gov,2157685,CSOM230CIC01T,Sponsor’s ID,14,Universität Regensburg
NCT02793557,ClinicalTrials.gov,2216782,FCS-001,Sponsor’s ID,14,Follicum AB
NCT02019134,ClinicalTrials.gov,2157469,Relaxneck-13,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT01864707,ClinicalTrials.gov,2145657,MS-Fatigue-13,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT01503372,ClinicalTrials.gov,2118094,2010-024379-15,Trial registry ID,11,EU Clinical Trials Register
NCT01503372,ClinicalTrials.gov,2118094,PaFLO,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT02227641,ClinicalTrials.gov,2173431,2012-004240-30,Trial registry ID,11,EU Clinical Trials Register
NCT02227641,ClinicalTrials.gov,2173431,AIT-MULTIVIR-01,Sponsor’s ID,14,University of Erlangen-Nürnberg Medical School
NCT02045550,ClinicalTrials.gov,2159493,HeHe02,Sponsor’s ID,14,Technische Universität Dresden
NCT01377025,ClinicalTrials.gov,2108447,2010-022687-12,Trial registry ID,11,EU Clinical Trials Register
NCT01377025,ClinicalTrials.gov,2108447,STREAM,Sponsor’s ID,14,Universitätsklinikum Essen
NCT03854942,ClinicalTrials.gov,2298262,10-002,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT03117088,ClinicalTrials.gov,2241608,CTCA-16-164,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT03070821,ClinicalTrials.gov,2238059,AFI 13812,Sponsor’s ID,14,"University Hospital, Aachen"
NCT02778269,ClinicalTrials.gov,2215609,14-030 MPG,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02585752,ClinicalTrials.gov,2200866,14-177 / AA-CmfCOPD-02,Sponsor’s ID,14,ResMed
NCT02539680,ClinicalTrials.gov,2197335,14-145,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02453451,ClinicalTrials.gov,2190732,15-016,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02415491,ClinicalTrials.gov,2187822,14-039,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02413957,ClinicalTrials.gov,2187705,14178,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02382926,ClinicalTrials.gov,2185325,CTC-A 14-053,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02368158,ClinicalTrials.gov,2184195,CTC-A 13-095,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02350946,ClinicalTrials.gov,2182878,EK163/13,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02315300,ClinicalTrials.gov,2180152,14-030,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02077309,ClinicalTrials.gov,2161921,2012-003859-12,Trial registry ID,11,EU Clinical Trials Register
NCT02077309,ClinicalTrials.gov,2161921,12-027,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02077309,ClinicalTrials.gov,2161921,111/13,Other,90,Ethic Commitee
NCT02027662,ClinicalTrials.gov,2158123,2012-004178-24,Trial registry ID,11,EU Clinical Trials Register
NCT02027662,ClinicalTrials.gov,2158123,RP-OSV-02-D,Sponsor’s ID,14,Fresenius Medical Care Deutschland GmbH
NCT02004483,ClinicalTrials.gov,2156348,032/10,Ethics review ID,12,Ethics
NCT02004483,ClinicalTrials.gov,2156348,10-091,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT02001480,ClinicalTrials.gov,2156117,12-039,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01969045,ClinicalTrials.gov,2153637,EK 222/13,Ethics review ID,12,Ethics Committee University Hospital Aachen
NCT01969045,ClinicalTrials.gov,2153637,13-103,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01941550,ClinicalTrials.gov,2151531,13-005,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01888796,ClinicalTrials.gov,2147502,2012-003858-81,Trial registry ID,11,EU Clinical Trials Register
NCT01888796,ClinicalTrials.gov,2147502,EK 113/13,Ethics review ID,12,Ethics Committee University Hospital Aachen
NCT01888796,ClinicalTrials.gov,2147502,12-025,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01885403,ClinicalTrials.gov,2147241,CTC-A 12-117,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01839071,ClinicalTrials.gov,2143698,10-077,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01789112,ClinicalTrials.gov,2139881,12-032,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01644071,ClinicalTrials.gov,2128837,CTC-A_12-023,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01644045,ClinicalTrials.gov,2128835,005-1003-0034-4,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01644045,ClinicalTrials.gov,2128835,PtJ-Az.: z0909im002b,Funder / Contract ID,13,PTJ
NCT01644019,ClinicalTrials.gov,2128833,005-1003-0034-2,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01644019,ClinicalTrials.gov,2128833,PtJ-Az.: z0909im002b,Funder / Contract ID,13,PTJ
NCT01341106,ClinicalTrials.gov,2105707,2010-019884-12,Trial registry ID,11,EU Clinical Trials Register
NCT01341106,ClinicalTrials.gov,2105707,INFIRE-001,Sponsor’s ID,14,Universitätsklinikum Aachen
NCT01341106,ClinicalTrials.gov,2105707,CTC-A 11-018,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01341106,ClinicalTrials.gov,2105707,11-018,Other,90,CTC-A
NCT01266187,ClinicalTrials.gov,2100005,CTC-A10-005,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01262729,ClinicalTrials.gov,2099740,2010-022679-71,Trial registry ID,11,EU Clinical Trials Register
NCT01262729,ClinicalTrials.gov,2099740,Xenon-MTH-Studie,Sponsor’s ID,14,"Clinical Trials Center Aachen, University of Aachen"
NCT01262729,ClinicalTrials.gov,2099740,Xenon-MTH-Study,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT01242956,ClinicalTrials.gov,2098228,CTC-A10-001,Sponsor’s ID,14,Rheinisch-Westfälische Technische Hochschule Aachen
NCT03031002,ClinicalTrials.gov,2234996,ZL 59/2-2,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02705027,ClinicalTrials.gov,2209993,3967-11,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02532166,ClinicalTrials.gov,2196760,2011-4072,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02476500,ClinicalTrials.gov,2192497,LLETZ-1,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02475252,ClinicalTrials.gov,2192401,HSK-2,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02077205,ClinicalTrials.gov,2161913,no funding,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT01913899,ClinicalTrials.gov,2149416,4318-12,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT01627938,ClinicalTrials.gov,2127603,2010-018508-95,Trial registry ID,11,EU Clinical Trials Register
NCT01627938,ClinicalTrials.gov,2127603,RUB001CarMS,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT01590992,ClinicalTrials.gov,2124771,PT1_135328_A,Sponsor’s ID,14,Universitätsspital Basel
NCT01402414,ClinicalTrials.gov,2110387,RUB-126,Sponsor’s ID,14,Ruhr-Universität Bochum
NCT02501837,ClinicalTrials.gov,2194438,OXT_BOND,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT02364986,ClinicalTrials.gov,2183954,NEU-201201-RESI,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT02329912,ClinicalTrials.gov,2181269,CHI-201202,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT02329912,ClinicalTrials.gov,2181269,O-112.0055,Funder / Contract ID,13,BONFOR
NCT01991691,ClinicalTrials.gov,2155370,TabPRO I,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT01563614,ClinicalTrials.gov,2122689,DepoRaCe,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT01539746,ClinicalTrials.gov,2120866,SIMPLIFy TAVI Trial,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT01047254,ClinicalTrials.gov,2083294,U1111-1113-2617,Trial registry ID,11,International Clinical Trials Registry Platform
NCT01047254,ClinicalTrials.gov,2083294,DRKS00000103,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT01047254,ClinicalTrials.gov,2083294,2007-005352-17,Trial registry ID,11,EU Clinical Trials Register
NCT01047254,ClinicalTrials.gov,2083294,apaalz01,Sponsor’s ID,14,University Bonn
NCT01047254,ClinicalTrials.gov,2083294,4035568,Sponsor’s ID,14,Rheinische Friedrich-Wilhelms-Universität Bonn
NCT01561118,ClinicalTrials.gov,2122499,Uni-Koeln-1137,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT00373438,ClinicalTrials.gov,2032465,FDH-ECMO/BALLOON-TRIAL-135/06,Sponsor’s ID,14,Universitätsklinikum Bonn
NCT00373438,ClinicalTrials.gov,2032465,135/06,Type not provided,1,No organisation name provided in source data
NCT04229069,ClinicalTrials.gov,2326996,BASICA,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT03485716,ClinicalTrials.gov,2269901,Hypoxitrain 2,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT02971787,ClinicalTrials.gov,2230450,Tissue Salt 5,Sponsor’s ID,14,Charité - Universitätsmedizin Berlin
NCT02888236,ClinicalTrials.gov,2224041,2015-005279-25,Trial registry ID,11,EU Clinical Trials Register
NCT02888236,ClinicalTrials.gov,2224041,LP0058-1072,Sponsor’s ID,14,LEO Pharma
